distance_from_route_m,deviation_duration_sec,heading_difference_deg,off_route_distance_m,returned_to_route,stop_duration_sec,current_speed_kmh,speed_limit_kmh,overspeed_duration_sec,location_context
2.79,5.72,11.03,14.25,0,0.0,11.51,50,0,unknown
7.73,8.37,7.78,2.34,0,4.3,0.53,30,0,traffic_light
0.47,5.94,6.21,8.35,0,204.56,0.94,20,0,depot
7.36,13.91,17.98,25.11,0,154.34,0.49,35,0,bus_stop
4.13,6.95,12.57,3.26,0,36.02,0.46,40,0,unknown
0.77,3.99,17.5,19.32,0,0.0,16.33,50,0,depot
1.85,17.6,17.81,23.26,0,474.07,0.1,20,0,school
89.55,31.31,70.05,269.24,0,0.0,30.96,50,0,bus_stop
5.85,14.1,17.16,15.83,0,357.58,0.4,50,0,school
0.55,12.7,15.22,20.08,0,667.63,0.2,35,0,school
12.73,16.94,12.41,26.3,0,28.83,0.07,35,0,traffic_light
0.23,12.27,4.44,4.37,0,0.0,41.5,45,0,traffic_light
2.91,1.31,5.22,10.17,0,0.0,15.02,50,0,traffic_light
5.0,12.93,1.17,21.69,0,0.0,8.31,40,0,depot
2.04,13.32,5.78,20.73,0,0.0,8.17,50,0,school
3.77,9.67,8.41,21.15,0,0.0,36.17,35,2.08,bus_stop
72.51,75.74,64.72,9.56,1,43.22,0.45,45,0,traffic_light
4.24,16.96,3.25,21.46,0,0.0,10.96,45,0,traffic_light
4.9,6.41,9.16,21.0,0,0.0,30.0,45,0,bus_stop
0.41,16.11,16.5,11.48,0,0.0,20.7,30,0,bus_stop
11.53,8.47,11.5,16.04,0,0.0,14.32,30,0,school
15.51,2.9,13.54,21.89,0,0.0,12.33,40,0,bus_stop
9.53,14.75,12.18,21.12,0,451.69,1.0,40,0,school
7.24,15.55,9.74,25.47,0,216.63,0.39,45,0,depot
88.22,28.32,59.47,93.03,0,0.0,11.83,20,0,bus_stop
1.46,17.49,16.25,26.48,0,0.0,18.88,40,0,depot
7.04,1.88,13.54,16.66,0,0.0,7.98,20,0,depot
5.76,7.46,10.66,7.92,0,0.0,8.47,45,0,school
3.26,0.11,9.36,6.09,0,129.96,0.85,40,0,bus_stop
2.8,14.02,15.58,24.46,0,0.0,12.4,30,0,unknown
3.37,2.4,8.93,11.28,0,266.77,0.3,50,0,depot
8.2,13.05,14.13,12.35,0,44.35,0.37,35,0,unknown
0.39,4.07,1.79,14.87,0,0.0,32.83,45,0,school
9.53,7.5,9.81,22.19,0,0.0,33.52,50,0,unknown
5.26,17.2,8.77,13.44,0,0.0,11.48,30,0,traffic_light
2.99,1.83,11.84,0.23,0,0.0,10.92,20,0,traffic_light
19.39,16.47,2.4,8.33,0,15.46,0.52,20,0,traffic_light
3.64,17.77,3.88,23.8,0,0.0,14.54,30,0,traffic_light
0.87,0.77,11.14,22.5,0,0.0,33.11,50,0,bus_stop
1.91,13.66,11.63,28.89,0,0.0,28.42,40,0,traffic_light
7.19,6.5,15.92,18.96,0,0.0,18.8,30,0,traffic_light
13.74,15.94,14.23,1.2,0,5.7,0.03,30,0,unknown
19.67,2.04,10.67,17.71,0,47.93,0.61,45,0,traffic_light
9.53,0.3,0.56,28.07,0,247.4,1.05,45,0,school
2.1,14.76,7.92,5.27,0,0.0,37.75,35,2.08,bus_stop
5.99,9.48,14.15,5.1,0,0.0,30.63,45,0,traffic_light
3.93,0.28,0.45,23.42,0,0.0,17.78,40,0,unknown
7.89,1.75,11.49,24.77,0,0.0,15.77,45,0,bus_stop
15.95,6.94,15.14,23.42,0,13.86,0.56,20,0,traffic_light
3.2,3.05,4.6,28.09,0,27.17,0.09,30,0,traffic_light
15.11,2.72,9.7,2.11,0,50.36,1.04,40,0,traffic_light
0.85,1.7,14.6,19.79,0,80.85,1.07,30,0,unknown
3.35,3.88,13.82,18.38,0,0.0,30.45,35,0,bus_stop
3.04,3.01,13.14,16.63,0,157.87,1.14,45,0,depot
13.85,16.47,13.38,21.79,0,0.0,28.38,30,0,traffic_light
5.47,17.18,14.29,3.74,0,0.0,15.06,35,0,traffic_light
3.49,2.15,12.48,8.28,0,200.85,1.05,20,0,bus_stop
7.02,0.0,8.98,25.57,0,0.0,33.47,45,0,traffic_light
6.33,2.14,9.79,23.02,0,0.0,38.55,50,0,bus_stop
5.42,6.56,14.7,21.8,0,0.0,23.16,30,0,unknown
8.08,13.47,7.75,24.82,0,0.0,26.67,45,0,traffic_light
5.17,0.7,17.32,5.29,0,0.0,20.73,45,0,traffic_light
4.78,15.89,9.25,15.39,0,22.1,0.44,40,0,unknown
0.46,4.4,2.87,18.84,0,88.68,0.42,20,0,bus_stop
5.06,9.51,4.66,16.95,0,0.0,31.1,40,0,bus_stop
6.08,14.85,3.37,9.73,0,0.0,40.5,40,1.11,school
3.85,4.24,8.38,4.67,0,16.17,0.63,20,0,traffic_light
2.8,5.24,4.46,17.5,0,251.67,0.12,35,0,bus_stop
4.26,2.81,7.17,17.85,0,57.31,0.5,40,0,traffic_light
0.4,16.75,5.45,27.46,0,265.22,0.46,20,0,school
3.65,10.6,16.67,29.8,0,21.69,0.8,30,0,traffic_light
4.97,9.94,6.96,24.42,0,0.0,44.82,50,0,bus_stop
4.23,12.77,17.92,25.94,0,237.99,1.16,20,0,bus_stop
1.92,2.01,7.57,0.13,0,0.0,27.05,30,0,traffic_light
0.56,14.63,3.26,4.71,0,0.0,34.64,45,0,bus_stop
7.24,13.89,6.79,9.95,0,0.0,27.51,45,0,school
63.94,34.51,35.45,221.12,1,0.0,23.06,35,0,bus_stop
5.74,8.33,13.45,12.83,0,0.0,45.85,45,2.19,unknown
0.99,3.26,4.77,29.23,0,27.28,0.76,40,0,unknown
7.12,16.31,0.95,8.32,0,0.0,9.07,30,0,unknown
13.65,2.73,9.13,4.69,0,0.0,24.19,45,0,unknown
2.8,15.8,0.25,0.05,0,0.0,36.77,35,3.16,traffic_light
2.78,9.41,9.52,13.9,0,0.0,22.99,20,2.34,school
9.04,14.13,7.82,13.68,0,0.0,10.46,40,0,bus_stop
0.71,9.06,17.65,4.84,0,0.0,27.14,30,0,school
11.3,17.28,11.95,0.55,0,2.91,0.33,50,0,unknown
22.57,8.4,2.02,18.68,0,0.0,7.21,30,0,bus_stop
1.35,0.38,11.45,8.19,0,0.0,19.47,20,0,unknown
18.71,15.01,16.66,4.55,0,310.25,1.03,20,0,depot
4.6,13.77,4.13,4.38,0,0.0,23.98,40,0,unknown
4.45,15.48,12.65,8.09,0,0.0,26.73,45,0,school
2.28,3.57,0.88,22.91,0,0.0,24.78,35,0,traffic_light
7.73,16.01,12.27,26.96,0,14.66,0.33,45,0,traffic_light
5.37,16.75,6.75,17.28,0,0.0,13.06,45,0,depot
6.34,10.51,3.14,12.67,0,569.58,1.08,45,0,school
12.78,16.05,15.74,7.42,0,73.55,0.05,50,0,bus_stop
22.64,17.75,1.61,23.93,0,33.06,0.87,20,0,traffic_light
74.56,17.88,40.16,68.57,1,0.0,13.81,30,0,unknown
5.25,2.57,1.46,4.58,0,0.0,19.32,50,0,school
9.0,12.78,10.82,18.93,0,25.43,0.04,50,0,traffic_light
2.59,12.01,5.85,22.64,0,466.83,0.03,30,0,depot
0.14,14.35,12.67,5.65,0,0.0,43.54,45,0,unknown
35,6.11,13.56,13.46,0,0.0,37.46,45,0,traffic_light
8.48,3.61,5.19,17.44,0,0.0,20.11,30,0,school
0.81,13.5,4.38,8.33,0,0.0,14.86,20,0,unknown
15.48,2.69,12.99,3.26,0,0.0,49.65,50,0,unknown
1.63,10.4,11.03,21.52,0,0.0,26.89,45,0,traffic_light
5.13,14.53,7.9,2.53,0,0.0,11.74,35,0,school
3.61,0.05,11.86,14.14,0,106.26,1.17,50,0,bus_stop
2.73,8.07,8.06,21.78,0,374.95,0.33,30,0,depot
1.81,14.96,1.46,24.73,0,0.0,47.15,45,0.35,unknown
46.8,82.23,72.29,341.22,1,0.0,14.94,45,0,traffic_light
0.75,2.35,14.92,14.09,0,54.1,0.8,45,0,unknown
8.96,14.64,17.87,28.57,0,65.49,0.48,20,0,bus_stop
4.23,9.06,4.75,8.05,0,0.0,21.09,20,0.83,school
29.44,0.27,9.21,19.57,0,0.0,19.97,30,0,traffic_light
6.16,7.84,13.77,24.18,0,0.0,23.73,50,0,unknown
10.18,16.29,14.24,23.54,0,112.47,0.75,35,0,bus_stop
7.99,12.94,9.77,8.46,0,0.0,18.42,40,0,unknown
5.47,9.55,16.86,21.48,0,34.55,0.03,45,0,unknown
2.07,0.25,3.25,5.12,0,0.0,9.42,50,0,traffic_light
2.61,8.23,3.55,1.13,0,0.0,31.62,45,0,school
2.44,0.76,2.27,1.46,0,0.0,16.83,45,0,traffic_light
1.57,13.45,15.51,27.5,0,199.83,0.14,35,0,bus_stop
4.22,6.34,3.66,1.43,0,0.0,29.22,50,0,bus_stop
3.5,1.98,14.35,17.73,0,351.16,0.8,50,0,school
5.2,7.07,15.09,28.28,0,0.0,11.24,45,0,bus_stop
2.22,12.9,17.45,21.19,0,0.0,19.74,35,0,school
18.27,10.48,7.8,5.26,0,22.94,0.13,50,0,traffic_light
8.74,7.99,17.67,21.57,0,0.0,24.21,30,0,bus_stop
0.36,14.05,12.92,3.77,0,0.0,13.34,45,0,school
16.57,13.25,16.81,17.09,0,0.0,8.9,20,0,traffic_light
9.89,7.75,12.73,23.92,0,0.0,38.07,50,0,school
11.68,14.72,7.42,16.85,0,0.0,25.22,30,0,bus_stop
30.99,10.22,8.96,28.69,0,268.85,0.0,45,0,school
4.33,14.15,7.03,27.61,0,18.48,0.42,50,0,unknown
5.1,17.8,0.05,2.78,0,0.0,39.92,50,0,traffic_light
10.98,14.75,13.17,28.27,0,0.0,25.94,35,0,bus_stop
4.44,13.82,12.61,0.18,0,0.0,27.33,40,0,school
3.02,10.46,0.99,16.54,0,83.94,1.11,20,0,bus_stop
66.21,36.7,37.12,2.38,1,101.75,0.23,50,0,bus_stop
8.57,0.86,0.06,20.44,0,409.18,0.12,20,0,school
0.36,7.11,14.88,26.42,0,0.0,9.24,20,0,traffic_light
3.94,6.03,6.15,21.03,0,0.0,23.69,35,0,traffic_light
62.45,76.25,73.97,25.26,1,41.98,1.19,35,0,unknown
0.37,9.18,12.23,16.83,0,231.91,0.24,40,0,depot
85.68,51.7,38.57,658.85,1,0.0,45.88,50,0,unknown
29.93,5.5,9.65,14.55,0,0.0,43.97,45,0,unknown
2.21,14.24,4.38,29.44,0,76.61,1.18,30,0,unknown
0.68,12.55,14.1,9.6,0,63.31,0.77,30,0,unknown
9.31,0.49,3.36,25.99,0,0.0,16.66,45,0,school
12.05,11.74,10.09,23.35,0,0.0,31.58,40,0,traffic_light
8.1,15.46,12.5,5.78,0,0.0,8.99,35,0,depot
1.07,3.03,16.96,4.48,0,0.0,8.12,30,0,traffic_light
3.52,2.2,7.76,16.12,0,0.0,28.05,45,0,unknown
7.75,9.08,5.01,25.04,0,800.0,0.33,40,0,school
2.54,4.35,9.32,9.66,0,0.0,8.87,20,0,traffic_light
41.05,13.81,34.21,4.21,1,98.11,1.1,50,0,bus_stop
4.85,17.48,12.61,7.26,0,3.94,0.58,30,0,unknown
8.23,13.67,14.22,29.76,0,0.0,8.3,30,0,traffic_light
5.8,3.62,15.02,12.95,0,0.0,16.52,40,0,unknown
1.16,6.12,11.08,4.96,0,231.99,0.24,40,0,bus_stop
82.33,47.07,29.15,251.42,1,0.0,19.23,40,0,school
3.37,6.42,9.35,3.47,0,23.54,0.43,40,0,traffic_light
14.15,4.45,13.45,2.31,0,0.0,24.91,35,0,unknown
12.15,0.82,11.06,9.62,0,0.0,27.68,35,0,traffic_light
8.55,15.87,11.95,24.05,0,0.0,28.98,40,0,traffic_light
4.82,7.24,14.72,9.23,0,0.0,13.59,45,0,traffic_light
20.53,3.67,13.56,13.92,0,150.99,0.44,45,0,bus_stop
15.35,17.3,6.13,7.17,0,0.0,27.98,45,0,school
15.52,0.41,12.19,14.79,0,0.0,15.86,50,0,traffic_light
57.05,58.51,39.39,284.16,1,0.0,17.48,50,0,school
1.51,16.21,6.99,25.49,0,0.0,24.58,30,0,traffic_light
2.38,6.3,7.9,0.53,0,51.77,0.14,20,0,traffic_light
2.72,5.19,10.84,8.43,0,146.35,0.04,45,0,bus_stop
4.59,2.49,6.22,23.77,0,229.2,0.18,50,0,bus_stop
7.6,6.49,16.96,18.59,0,0.0,28.58,35,0,traffic_light
4.36,16.34,14.6,19.03,0,57.49,0.79,40,0,traffic_light
0.72,5.58,6.87,27.85,0,0.0,12.3,50,0,traffic_light
8.59,15.61,12.63,24.96,0,53.27,0.6,45,0,unknown
6.2,5.72,8.89,19.37,0,26.36,0.29,35,0,traffic_light
1.21,8.98,1.05,21.02,0,0.0,45.22,50,0,traffic_light
0.79,15.13,7.34,4.97,0,58.13,0.39,50,0,bus_stop
3.24,17.97,9.89,28.16,0,322.26,0.51,35,0,school
10.63,10.07,15.74,2.11,0,0.0,43.02,45,0,unknown
4.93,5.47,10.22,27.74,0,0.0,33.9,35,0,traffic_light
1.36,4.97,7.05,18.26,0,0.0,22.85,35,0,unknown
14.8,16.6,2.62,24.67,0,0.0,30.77,30,0.62,school
0.71,17.05,6.45,7.15,0,0.0,19.14,30,0,unknown
14.18,13.51,3.63,14.89,0,0.0,32.41,35,0,school
0.64,7.64,0.58,7.31,0,0.0,27.45,45,0,bus_stop
21.77,11.64,8.35,15.46,0,0.0,7.44,20,0,traffic_light
35,16.87,6.64,24.46,0,0.0,13.13,20,0,traffic_light
0.99,8.65,5.39,24.08,0,0.0,16.47,20,0,traffic_light
3.07,14.13,11.51,22.51,0,0.0,21.85,30,0,traffic_light
1.01,15.55,5.49,10.25,0,0.0,42.34,50,0,bus_stop
2.35,10.37,3.72,11.07,0,0.0,14.95,50,0,unknown
83.64,59.93,20.62,629.33,1,0.0,37.8,35,0.7,unknown
2.32,10.27,7.91,19.83,0,0.0,25.78,45,0,school
0.35,10.1,9.85,3.95,0,25.7,1.07,20,0,traffic_light
2.25,10.16,10.01,10.49,0,111.87,1.18,45,0,depot
4.22,14.21,8.23,26.44,0,174.51,0.42,45,0,bus_stop
1.35,10.04,9.01,17.95,0,11.4,1.19,30,0,unknown
0.24,12.03,3.83,13.76,0,0.0,17.7,20,0,traffic_light
0.14,7.75,0.82,16.09,0,0.0,20.49,20,2.9,bus_stop
10.91,1.68,16.63,9.4,0,161.03,0.93,50,0,school
4.59,12.96,1.79,26.39,0,223.37,0.48,45,0,bus_stop
6.45,7.45,16.41,12.26,0,8.91,0.06,40,0,traffic_light
7.09,0.08,1.3,13.47,0,146.31,0.42,20,0,school
4.04,9.81,0.12,7.27,0,207.68,0.49,30,0,depot
76.88,85.34,60.43,578.59,1,0.0,24.41,50,0,bus_stop
66.09,46.37,25.7,305.2,0,0.0,23.69,40,0,traffic_light
2.6,15.23,0.36,23.63,0,0.0,8.17,20,0,unknown
76.79,56.52,62.36,508.09,1,0.0,32.37,35,0,unknown
4.93,6.97,8.93,14.98,0,0.0,16.09,20,0,traffic_light
42.1,35.73,28.34,186.85,1,0.0,18.82,45,0,traffic_light
2.55,12.96,7.63,17.9,0,0.0,37.39,40,0,traffic_light
7.08,12.37,15.95,9.15,0,256.16,0.36,35,0,school
2.19,11.69,11.22,14.71,0,32.38,1.08,50,0,traffic_light
17.47,0.68,11.25,9.67,0,0.0,42.8,40,1.08,unknown
4.95,15.94,14.86,11.32,0,0.0,15.97,20,0,school
8.09,17.94,5.34,23.74,0,0.0,29.2,40,0,school
3.81,3.3,5.4,26.81,0,0.0,26.36,35,0,depot
1.27,5.93,0.95,22.63,0,54.57,0.38,20,0,unknown
12.04,16.75,17.88,1.35,0,0.0,21.28,20,3.34,traffic_light
1.93,3.41,0.21,18.19,0,435.88,0.03,35,0,depot
3.16,5.63,3.19,21.31,0,0.0,46.78,45,1.56,traffic_light
18.26,9.21,7.65,15.67,0,0.0,37.19,45,0,bus_stop
8.91,0.66,17.88,12.47,0,0.0,19.68,45,0,school
8.08,1.74,17.01,1.88,0,0.0,25.16,30,0,bus_stop
1.43,13.48,4.74,12.79,0,264.19,0.54,40,0,depot
2.36,10.0,1.74,25.04,0,0.0,17.74,45,0,traffic_light
8.45,7.22,8.83,23.87,0,0.0,11.75,50,0,unknown
17.03,15.76,1.06,13.19,0,153.88,0.99,30,0,bus_stop
33.72,31.06,41.83,9.64,1,103.42,1.12,30,0,bus_stop
11.5,15.48,6.95,23.61,0,424.43,0.46,45,0,depot
5.96,10.64,16.05,19.01,0,0.0,8.91,20,0,traffic_light
14.35,13.5,9.43,17.36,0,0.0,17.96,20,0,unknown
87.6,14.03,26.8,1.35,0,44.83,0.35,35,0,unknown
2.24,8.82,14.88,8.73,0,0.0,7.66,50,0,unknown
3.42,9.12,12.68,2.53,0,604.44,0.27,30,0,depot
0.9,3.05,4.07,16.32,0,97.33,1.11,50,0,bus_stop
0.09,8.33,4.34,3.63,0,0.0,21.79,40,0,depot
8.39,10.52,16.17,8.08,0,0.0,22.28,45,0,traffic_light
7.44,17.84,14.5,18.08,0,0.0,8.28,20,0,traffic_light
0.26,8.27,11.01,26.08,0,0.0,32.85,35,0,traffic_light
1.28,4.9,2.04,26.29,0,322.04,0.94,30,0,school
12.91,7.07,4.84,9.74,0,0.0,46.43,50,0,bus_stop
1.2,1.63,3.53,28.08,0,0.0,30.67,50,0,depot
11.47,14.57,6.87,8.5,0,0.0,10.45,45,0,unknown
71.01,87.25,45.59,988.06,1,0.0,40.77,45,0,unknown
2.01,14.19,6.05,0.67,0,0.0,8.75,50,0,unknown
4.69,14.03,15.43,5.52,0,0.0,23.97,40,0,traffic_light
60.91,32.75,31.59,335.64,0,0.0,36.89,35,2.86,bus_stop
1.7,2.31,6.15,21.87,0,335.93,0.71,40,0,depot
11.44,15.08,17.85,25.85,0,0.0,28.42,30,0,unknown
7.06,1.25,1.29,20.22,0,0.0,29.11,50,0,traffic_light
5.91,6.27,0.91,24.11,0,34.44,0.95,35,0,unknown
11.73,3.85,5.21,0.1,0,0.0,23.63,50,0,unknown
3.47,4.16,15.89,18.89,0,0.0,35.25,40,0,bus_stop
3.64,9.32,13.51,27.68,0,0.0,9.61,45,0,depot
6.42,13.17,4.36,4.12,0,156.39,0.14,35,0,school
9.04,2.99,16.53,13.65,0,0.0,14.16,35,0,unknown
3.37,10.33,11.98,2.14,0,0.0,20.79,20,3.6,traffic_light
2.19,14.66,7.0,6.35,0,22.48,0.07,30,0,unknown
56.31,56.42,61.86,596.72,1,0.0,38.07,50,0,traffic_light
3.37,0.94,15.29,23.6,0,0.0,18.93,45,0,bus_stop
35,3.93,2.97,2.03,0,0.0,11.38,40,0,bus_stop
3.94,4.55,2.19,22.35,0,0.0,16.24,30,0,unknown
3.54,9.0,12.56,1.92,0,0.0,31.69,50,0,traffic_light
9.12,11.77,1.72,26.04,0,0.0,49.91,50,0,bus_stop
2.01,0.05,14.42,15.15,0,0.0,7.69,35,0,unknown
6.52,8.09,5.48,19.69,0,552.16,0.61,45,0,school
4.51,13.02,9.01,3.74,0,9.23,0.74,45,0,traffic_light
7.16,10.85,12.53,22.13,0,0.0,34.82,45,0,unknown
12.14,1.95,13.95,20.26,0,350.2,1.14,45,0,school
5.37,11.8,7.98,24.04,0,18.0,0.93,30,0,unknown
11.0,7.15,17.59,15.35,0,0.0,33.75,50,0,depot
10.53,8.84,3.38,26.13,0,0.0,12.67,45,0,unknown
5.61,12.57,17.09,14.52,0,0.0,7.23,50,0,school
2.0,15.34,0.3,6.08,0,0.0,33.0,40,0,depot
7.41,16.01,13.72,3.76,0,27.78,1.04,30,0,traffic_light
1.28,3.84,5.62,16.35,0,57.97,0.55,30,0,traffic_light
4.37,6.65,10.68,28.55,0,0.0,41.56,45,0,bus_stop
7.6,12.31,11.01,6.81,0,0.0,20.99,30,0,traffic_light
20.53,16.69,13.37,21.74,0,0.0,8.78,20,0,traffic_light
39.65,21.89,19.73,1.76,1,287.89,0.29,40,0,school
8.35,14.93,7.11,15.05,0,0.0,8.01,45,0,unknown
6.47,10.45,16.88,11.74,0,134.39,0.63,40,0,bus_stop
2.15,3.33,0.31,24.23,0,0.0,30.58,35,0,bus_stop
3.83,17.63,5.29,26.35,0,0.0,14.11,50,0,unknown
7.67,11.61,16.88,0.49,0,0.0,19.45,35,0,depot
1.54,1.36,2.52,22.88,0,295.49,0.71,30,0,depot
4.11,0.54,4.64,3.14,0,0.0,19.69,30,0,traffic_light
1.76,10.55,14.63,3.92,0,0.0,48.68,50,0,unknown
7.23,0.7,5.74,19.91,0,169.51,1.0,35,0,bus_stop
12.67,15.55,6.19,15.65,0,0.0,8.39,20,0,unknown
2.01,8.33,16.35,6.18,0,0.0,11.5,45,0,depot
0.47,10.1,13.93,19.7,0,0.0,37.15,35,2.47,bus_stop
7.06,7.37,10.86,15.96,0,0.0,11.33,20,0,bus_stop
14.86,17.59,4.83,15.71,0,0.0,9.4,30,0,school
11.89,5.96,13.63,15.03,0,738.18,0.36,20,0,depot
5.69,5.75,13.5,0.64,0,81.36,0.51,40,0,bus_stop
49.93,93.85,54.06,418.18,1,0.0,16.04,35,0,traffic_light
1.02,15.36,5.05,25.26,0,0.0,42.93,40,2.54,traffic_light
0.17,6.08,6.39,23.66,0,24.34,0.44,20,0,traffic_light
0.75,8.85,1.98,13.32,0,0.0,23.04,30,0,depot
1.23,0.64,4.9,27.08,0,0.0,27.07,30,0,traffic_light
7.05,4.01,9.51,11.2,0,13.93,0.28,45,0,traffic_light
11.86,12.73,8.02,12.9,0,20.85,0.19,30,0,unknown
2.56,7.11,11.55,16.6,0,0.0,10.9,50,0,bus_stop
17.47,7.96,3.41,9.85,0,0.0,10.67,35,0,depot
2.93,5.62,0.72,17.46,0,0.0,40.26,45,0,bus_stop
2.07,8.73,1.48,1.43,0,0.0,18.89,35,0,traffic_light
1.46,10.87,3.83,0.24,0,159.74,0.21,45,0,depot
7.11,9.54,10.73,29.26,0,250.56,0.2,50,0,school
38.83,99.19,30.36,257.93,1,0.0,9.36,35,0,bus_stop
15.61,16.58,13.51,13.36,0,0.0,45.61,50,0,traffic_light
16.39,0.74,17.47,3.07,0,0.0,16.94,35,0,unknown
28.69,13.55,43.45,151.33,1,0.0,40.2,45,0,unknown
3.28,5.91,3.61,18.15,0,0.0,22.34,35,0,unknown
0.91,1.97,9.6,28.23,0,0.0,12.37,40,0,depot
3.32,16.79,11.56,7.73,0,0.0,12.48,30,0,school
3.04,9.88,15.98,17.64,0,0.0,17.0,50,0,school
3.03,16.39,17.82,8.78,0,0.0,28.91,35,0,unknown
5.57,7.13,10.29,29.87,0,0.0,37.94,35,3.56,unknown
10.26,8.65,6.67,6.32,0,21.28,0.31,35,0,traffic_light
2.21,14.16,3.71,5.22,0,57.95,0.88,40,0,traffic_light
4.36,9.33,11.52,2.58,0,228.82,1.12,35,0,school
2.25,9.9,10.68,19.89,0,0.0,23.45,30,0,unknown
3.11,4.71,9.41,15.21,0,0.0,14.11,30,0,traffic_light
0.29,10.33,8.85,3.7,0,0.0,20.98,20,1.63,traffic_light
15.77,11.88,13.65,22.64,0,0.0,30.97,45,0,unknown
6.81,9.34,15.77,27.1,0,0.0,22.9,35,0,school
8.15,12.55,10.83,21.67,0,0.0,30.48,50,0,school
90.61,87.32,47.37,3.24,1,97.02,0.13,45,0,bus_stop
3.47,8.63,8.69,7.0,0,0.0,19.24,40,0,school
64.46,35.44,71.27,89.82,0,0.0,9.12,45,0,bus_stop
78.35,37.87,36.62,2.07,1,395.3,0.2,30,0,school
26.48,9.53,8.81,13.16,0,0.0,23.07,35,0,unknown
1.77,9.59,17.72,13.55,0,0.0,41.52,40,3.08,traffic_light
0.03,10.21,2.72,2.8,0,394.15,0.86,20,0,school
3.26,6.6,2.48,29.51,0,0.0,12.54,20,0,depot
7.62,12.41,1.27,12.72,0,15.02,0.63,30,0,traffic_light
2.52,8.54,6.38,19.15,0,18.45,0.7,30,0,traffic_light
0.82,14.13,15.52,27.88,0,0.0,22.84,35,0,school
0.04,11.84,10.95,21.03,0,0.0,25.7,40,0,unknown
1.8,10.44,17.89,3.58,0,0.0,17.85,30,0,traffic_light
3.56,11.65,15.09,4.75,0,0.0,25.34,30,0,traffic_light
61.61,56.34,24.86,295.52,1,0.0,18.88,30,0,depot
25.88,8.18,4.35,22.83,0,0.0,12.48,20,0,depot
4.95,3.72,9.42,19.59,0,0.0,16.66,20,0,depot
12.88,11.54,17.18,14.79,0,0.0,30.49,50,0,bus_stop
3.05,1.42,14.6,24.97,0,0.0,26.27,30,0,bus_stop
6.72,17.01,0.65,28.15,0,0.0,13.28,20,0,bus_stop
8.74,9.58,9.16,2.66,0,0.0,7.75,30,0,depot
13.06,17.4,15.64,20.1,0,0.0,39.09,45,0,unknown
13.42,1.61,2.56,24.96,0,0.0,13.92,35,0,school
7.75,15.59,9.85,8.93,0,0.0,26.79,35,0,depot
8.92,1.7,9.45,19.16,0,0.0,11.99,35,0,unknown
25.69,10.9,17.92,7.39,0,22.78,0.97,20,0,unknown
1.16,16.18,2.35,29.05,0,206.32,0.27,35,0,school
6.88,11.86,6.31,4.56,0,38.57,0.11,30,0,unknown
51.39,97.87,57.18,223.79,1,0.0,8.23,20,0,bus_stop
13.28,12.0,12.08,11.82,0,23.54,0.02,50,0,traffic_light
1.32,17.47,14.63,9.7,0,0.0,45.6,45,3.88,depot
1.42,17.93,10.72,24.4,0,0.0,9.99,45,0,traffic_light
11.9,7.06,1.4,23.02,0,0.0,25.12,35,0,unknown
0.29,12.55,2.43,22.45,0,0.0,12.56,50,0,school
8.46,2.71,6.67,18.19,0,286.92,0.68,35,0,school
0.13,5.85,8.24,23.15,0,0.0,28.4,45,0,school
2.95,11.27,5.88,18.69,0,0.0,35.91,35,2.85,bus_stop
37.22,41.24,21.15,108.38,1,0.0,9.46,45,0,unknown
1.61,9.1,15.29,7.04,0,44.43,0.55,20,0,traffic_light
57.9,88.23,28.71,704.64,0,0.0,28.75,50,0,school
1.01,13.58,13.82,1.63,0,0.0,28.19,35,0,school
1.69,2.23,15.93,25.46,0,66.94,0.77,40,0,unknown
1.52,6.08,14.79,20.54,0,0.0,26.85,35,0,traffic_light
22.73,8.25,16.23,26.9,0,0.0,9.3,45,0,unknown
23.52,2.05,3.67,0.89,0,97.5,0.38,20,0,bus_stop
3.23,1.21,4.74,17.12,0,0.0,40.06,40,0.46,traffic_light
9.73,17.81,2.82,4.84,0,0.0,21.6,40,0,bus_stop
5.24,17.44,16.53,8.41,0,0.0,34.37,45,0,school
11.71,0.57,1.19,20.53,0,364.95,0.39,45,0,school
12.75,0.96,6.17,12.75,0,0.0,12.3,20,0,unknown
11.1,15.61,4.5,10.71,0,0.0,32.55,50,0,school
2.72,13.32,9.98,27.49,0,21.41,0.38,50,0,traffic_light
2.83,3.36,16.07,17.18,0,666.08,0.62,35,0,school
7.51,7.64,17.96,13.19,0,52.92,0.32,35,0,traffic_light
0.84,8.36,16.68,23.49,0,0.0,9.86,45,0,traffic_light
16.82,3.26,15.51,15.81,0,125.39,0.51,50,0,school
6.2,8.6,7.84,10.15,0,41.51,0.59,50,0,traffic_light
10.51,11.07,6.38,6.38,0,0.0,8.19,45,0,bus_stop
2.99,2.24,2.76,15.44,0,0.0,10.59,20,0,bus_stop
9.2,2.51,3.08,11.42,0,0.0,10.07,50,0,traffic_light
2.82,11.81,8.53,2.52,0,60.07,0.69,45,0,unknown
11.01,3.87,14.18,17.14,0,0.0,10.61,20,0,school
11.06,13.9,0.91,2.31,0,0.0,45.72,45,2.96,traffic_light
2.37,10.94,0.0,9.87,0,0.0,24.74,50,0,school
57.21,14.05,62.1,3.22,1,317.64,0.83,20,0,depot
16.84,4.9,13.75,27.53,0,147.42,0.37,45,0,bus_stop
